"dbMEM.1" "dbMEM.2" "dbMEM.3" "dbMEM.4" "dbMEM.5" "dbMEM.6" "dbMEM.7" "dbMEM.8" "dbMEM.9" "dbMEM.10" "dbMEM.11" "dbMEM.12" "dbMEM.13" "dbMEM.14" "dbMEM.15" "dbMEM.16" "dbMEM.17" "dbMEM.18" "dbMEM.19" "dbMEM.20" "dbMEM.21" "dbMEM.22" "dbMEM.23" "dbMEM.24" "dbMEM.25" "dbMEM.26" "dbMEM.27" "dbMEM.28" "dbMEM.29" "dbMEM.30" "dbMEM.31"
"8481" -2.19302186080964 -1.26734462199961 1.92473584703974 0.960809645563758 -0.35343190646332 2.79658443323997 -2.21102887521337 1.58569074796146 2.12638224565324 -2.19199674703598 -2.17487213717963 -2.37530378743123 -1.63927235945778 -4.36892947829839 0.240144303377842 -2.78527319513663 -2.51494860997086 0.0379771905963391 0.0261345209674866 0.00446960136530037 0.528189414052944 0.0131569431174993 0.123056345584635 0.0287500808288591 0.0132631172345843 -3.03801776028089 -0.357239389737445 -6.66736164497599 -0.149406739314104 -0.0866347346733372 0.904552874042544
"8216" -1.22973105161771 1.17931496107718 -0.763608990225846 -0.598348311953002 1.78134779251582 0.297587204119311 -0.518048586143654 2.14212877720181 -1.61842202436234 0.360394279487056 -0.57925033912931 0.0123219356630378 0.205026726282361 0.00231597844256726 2.7188035368862 0.251082202732354 -0.00276010993279971 1.14762510894473 -0.122171053887168 -0.218333138005096 0.00754043162726371 0.0435614599235298 0.0850394523323049 -1.43015848411345 -0.443522583057019 -0.0421261267335443 -0.438949676425672 0.0529054880059917 0.0244380360994278 0.303766601489788 -0.0304427245930338
"8669" 0.2922670987428 0.272964229728392 -1.04472023970364 0.750364640718074 -0.411485441950842 -0.883630750165639 0.774157969300408 -0.397741946961279 -0.689386936925677 0.11741033032407 0.138408442725373 0.573890998536881 -0.34351305525483 0.367594837914648 0.0373446820187365 0.424925609655446 0.24436704090161 0.0162032194270642 -0.00250101879280163 0.0189277964484615 4.17128978677525 -0.998978759737847 -0.586366289689172 -0.1167858931244 -0.0427015170842235 -0.383608816364278 -0.0680876881489025 0.135285032015358 0.0255106157076417 0.0138013011168368 -0.17591725958552
"8376" 0.053404706182309 -0.420620189622719 -0.322133534538524 0.563944207832561 -0.163607473103353 1.58826583839507 -1.70984060155634 0.0521617434019674 0.370498806507425 -1.02972565589264 -0.454815761710123 0.736902984418322 -0.269751448771778 1.53882746225564 -0.457798908745485 3.75311890825935 -3.80640293625464 0.175184187831985 0.00639750030142002 -0.0103094086229309 0.14933296018724 0.166760280091233 -0.647681069774163 -0.0772482581015772 -0.0309635224284672 0.732569888683428 -0.0583103920109779 -0.834035931610271 -0.00477734987594115 -0.00163648837568594 -0.0387870043848879
"8665" -0.261297232285955 -0.403932001339553 0.921578324947258 0.249146406956616 0.555760796915836 -0.0171623845411718 1.46504124130741 0.155942406017997 0.252873820168982 -0.144850368855511 -0.605059257582789 -0.285319001331059 -0.858682946054668 0.830007973092972 0.0429330386985091 -0.129443479377075 -0.0200663009421125 0.0702139293848841 0.665146308681041 -0.120378777579685 0.0347433946250096 0.0327319344039582 -0.107867808068196 0.00973887923723027 0.000447207728891694 -0.0217516420562432 -0.00345110242654247 0.022914079289801 0.85468346181918 -0.0559896391497309 -0.063113860179471
"8680" 0.213703615835387 0.166221179782904 -0.904797533692394 0.955649026897394 -0.627046328455782 -0.383815871831343 0.330777290579696 0.917689745090099 0.775288368418112 0.146588126288202 -0.0517797101049794 -0.499712516336316 0.13435503702274 -0.504958498412123 0.0720653154849332 -0.771518381463493 -0.934703417640964 0.036501448311783 0.02165343015472 -0.00991767024505395 -0.444166547462306 0.095875569741237 0.108894601662007 0.00943747336020615 0.00385279314814448 -2.02111129081536 -0.273587805399898 -5.18007432723296 -0.12053164375477 -0.0685111513154514 0.743570160666257
"7903" -1.89115641017062 -1.72054232627829 -1.8384384535577 0.72707230880766 -0.350901900461179 -0.647765315714829 0.389467899664418 -1.02287641339278 -1.05670088210822 -1.11384414428975 -1.10604992893193 -2.16519710790475 1.77216549551605 0.70320395594493 -0.0639037355194582 0.0760898992506108 0.000837411689142422 -0.00117926255077477 0.01145795791641 -0.000385113586807379 0.242312172632171 0.359030622588088 0.159293095287954 0.0164532599280373 0.0055053547251303 -0.0385577276002113 -0.0265845777131841 0.234594130780421 0.135118604464382 0.0572649668441359 2.35417660133405
"8694" 0.213445661255403 0.166191724169139 -0.905063342075904 0.955649729069005 -0.627279674097 -0.384010259106435 0.330430503048864 0.917905277698621 0.775599109584973 0.146730735975348 -0.0517115969482673 -0.499788195592589 0.134622322814572 -0.505228385497575 0.0720183191427613 -0.771752864828665 -0.934863759403972 0.0366730675174443 0.0213781688780656 -0.00999220568839351 -0.444316973123204 0.0959608280936135 0.109021911931827 0.0091954133368539 0.00371578505351075 -2.02142902827809 -0.273635016436239 -5.18137259612155 -0.120558889175901 -0.0684252471509643 0.743843610227499
"8677" -0.138468943639123 -0.289160955526001 0.480828895918559 0.674014719127338 0.180764285076342 0.948983863729706 0.241948788635524 -0.80155986931273 -0.948749028238883 1.78993021793089 1.05641235269553 -0.845818914075678 0.708790625437169 -2.00783930340114 -0.150133249178214 1.12079884430305 -0.126110905486457 -0.00836510301999842 -0.184584711933998 0.0279076840135062 -0.0045550678453324 -0.332138286443343 0.658674072602312 0.0226446712449916 0.00974790415933258 -0.0213726567812899 0.00277381419099832 -0.00846063236739688 0.654996215715783 -0.0400776992196758 -0.0306172990665963
"7905" -1.90064922385885 -1.75961630765517 -1.82232756491015 0.715565215078107 -0.382707006513166 -0.587302700811337 0.34005817182978 -0.711697651065483 -0.841256662761855 -0.696111594929271 -0.683349807107848 -1.21286505667665 0.948843112831503 0.329738252071309 -0.0680695473463012 -0.0268010327953624 0.0288846040685996 -0.0167469282358968 -0.00193963805515673 0.00463043507794746 -0.18728427035941 -0.450434724696215 -0.183728986823059 -0.00480668854390997 -1.99589980929529e-05 0.115028318856837 0.0170256070178739 -0.689581845270712 -0.421111301511788 -0.183627498804803 -7.52923997392779
