"LCBD_repl" "LCBD_rich" "LCBD_D"
"CHE-270210" 0.00167729172707327 0.00120436254606731 0.00139546117614688
"CHE-117834" 0.000866768142775888 0.00228066087514477 0.00172533490011885
"CHE-284639" 0.00167729172707327 0.00120436254606731 0.00139546117614688
"CHE-96662" 0.00267962744174878 0.00120436254606731 0.00190017981068374
"CHE-270200" 0.00167729172707327 0.00120436254606731 0.00139546117614688
"CHE-340564" 0.000345494997869072 0.00220696823075741 0.00138784501993473
"CHE-319467" 0.00163691707489269 0.00220696823075741 0.0017225485681056
"CHE-350092" 0.000866768142775888 0.00228066087514477 0.00172533490011885
"CHE-118224" 0.000759213553920791 0.00260791612092931 0.00166740296918358
"CHE-380878" 0.00264960489736864 0.00146553903753375 0.00197276315257965
"CHE-332782" 0.00124570057605905 0.00177749911166988 0.00150387782814802
"CHE-328963" 0.00120700166700654 0.0031614516426435 0.00149951461477903
"CHE-96106" 0.0020544008248865 0.00120436254606731 0.00164524531389954
"CHE-355301" 0.000866768142775888 0.00228066087514477 0.00172533490011885
"CHE-340797" 0.000345494997869072 0.00220696823075741 0.00138784501993473
"CHE-117493" 0.000866768142775888 0.00228066087514477 0.00172533490011885
"CHE-284719" 0.00217023296461741 0.00133742008088809 0.00158060612365368
"CHE-96196" 0.000866768142775888 0.00228066087514477 0.00172533490011885
"CHE-270157" 0.00167729172707327 0.00120436254606731 0.00139546117614688
"CHE-325430" 0.00136144701402973 0.00146553903753375 0.00156415943594128
"CHE-284608" 0.00227920076557304 0.00133742008088809 0.00160667806182157
"CHE-270192" 0.00188110357327705 0.00220696823075741 0.00183269641424812
"CHE-76618" 0.0021615967812513 0.00146553903753375 0.00181096592690483
"CHE-93091" 0.00188898308574688 0.00120436254606731 0.00154782271463999
"CHE-341749" 0.000485411662997157 0.00177749911166988 0.00122984780483128
"CHE-283076" 0.00109475791939522 0.00260791612092931 0.00170564423654119
"CHE-76124" 0.00245473237199986 0.00228066087514478 0.00233837082433253
"CHE-350724" 0.00264960489736864 0.00146553903753375 0.00197276315257965
"CHE-356241" 0.00163909801127201 0.00146553903753375 0.00162997452046405
"CHE-283047" 0.00217023296461741 0.00133742008088809 0.00158060612365368
"CHE-92864" 0.00259226060617761 0.00146553903753375 0.00194589689747723
"CHE-329197" 0.00142487977754041 0.00133742008088809 0.00139520485184317
"CHE-36246" 0.00245473237199986 0.00228066087514478 0.00233837082433253
"CHE-341016" 0.000866768142775888 0.00228066087514478 0.00172533490011885
"CHE-324618" 0.00136144701402973 0.00146553903753375 0.00156415943594128
"CHE-333091" 0.00181198823765689 0.00177749911166988 0.00176975592411173
"CHE-46017" 0.00102691913205526 0.00228066087514478 0.00202576321099115
"CHE-282990" 0.00157976571582732 0.00220696823075741 0.00169234919200043
"CHE-115221" 0.0021615967812513 0.00146553903753375 0.00181096592690483
"CHE-95139" 0.0020544008248865 0.00120436254606731 0.00164524531389954
"CHE-313483" 0.00136144701402973 0.00146553903753375 0.00156415943594128
"CHE-115532" 0.000866768142775888 0.00228066087514478 0.00172533490011885
"CHE-270040" 0.00213810859424635 0.00146553903753375 0.00179766794041784
"CHE-114820" 0.00245473237199986 0.00228066087514478 0.00233837082433253
"CHE-282977" 0.00307059808189348 0.00133742008088809 0.002026363262332
"CHE-75861" 0.00110695218040709 0.00133742008088809 0.00125839315517614
"CHE-75936" 0.000866768142775888 0.00228066087514478 0.00172533490011885
"CHE-33320" 0.00110695218040709 0.00133742008088809 0.00125839315517614
"CHE-327947" 0.00245473237199986 0.00228066087514478 0.00233837082433253
"CHE-333564" 0.00163909801127201 0.00146553903753375 0.00162997452046405
"CHE-313507" 0.00189956378979148 0.00133742008088809 0.00148991389422682
"CHE-40244" 0.00245473237199986 0.00228066087514478 0.00233837082433253
"CHE-313619" 0.00294577544183866 0.00228066087514478 0.00245735706688094
"CHE-43391" 0.00102691913205526 0.00228066087514478 0.00202576321099115
"CHE-342974" 0.00163909801127201 0.00146553903753375 0.00162997452046405
"CHE-343162" 0.00163909801127201 0.00146553903753375 0.00162997452046405
"CHE-329554" 0.000841138326174415 0.00177749911166988 0.00135337315672866
"CHE-333771" 0.00163909801127201 0.00146553903753375 0.00162997452046405
"CHE-351432" 0.00163909801127201 0.00146553903753375 0.00162997452046405
"CHE-114549" 0.000838083741932476 0.0031614516426435 0.00156716991474702
"CHE-31129" 0.000644939301635682 0.00133742008088809 0.00106879178396362
"CHE-270020" 0.00109475791939522 0.00260791612092931 0.00170564423654119
"CHE-351560" 0.00163909801127201 0.00146553903753375 0.00162997452046405
"CHE-114041" 0.00120787737225639 0.00260791612092931 0.00172408648264895
"CHE-343288" 0.00264960489736864 0.00146553903753375 0.00197276315257965
"CHE-36625" 0.00173710463928118 0.00133742008088809 0.00140947551070394
"CHE-42600" 0.00136144701402973 0.00146553903753375 0.00156415943594128
"CHE-334122" 0.000866768142775888 0.00228066087514478 0.00172533490011885
"CHE-312574" 0.00136144701402973 0.00146553903753375 0.00156415943594128
"CHE-75381" 0.00110695218040709 0.00133742008088809 0.00125839315517614
