"LCBD_repl" "LCBD_rich" "LCBD_D"
"7661" 0.0034004804707398 0.00422163401761706 0.00405109147067998
"8542" 0.000633814233564647 0.00246023194819338 0.00215220927703296
"8533" 0.000633814233564647 0.00246023194819338 0.00215220927703296
"8510" 0.00355560670128775 0.00326012753160211 0.00338449007798678
"7872" 0.00826975486423852 0.00399852234050663 0.004498027365142
"7985" 0.00284033264633329 0.00477741511034919 0.00437725960049191
"8701" 0.000633814233564647 0.00246023194819338 0.00215220927703296
"7877" 0.0208546420558906 0.00171390847305202 0.0058437630600182
"8449" 0.000633814233564647 0.00246023194819337 0.00215220927703296
"8575" 0.0034004804707398 0.00422163401761706 0.00405109147067998
"7908" 0.0013197025325826 0.0031803192885789 0.00240884926561782
"7909" 0.0013197025325826 0.0031803192885789 0.00240884926561782
"7803" 0.000633814233564647 0.00246023194819337 0.00215220927703296
"7884" 0.0176325314554746 0.00191134957257951 0.00553067813196863
"8381" 0.000633814233564647 0.00246023194819337 0.00215220927703296
"7881" 0.0160406851591971 0.00260711499234801 0.00562410802565067
"8696" 0.00245558528682522 0.00454066995587537 0.00417821627897965
"8220" 0.0013197025325826 0.0031803192885789 0.00240884926561782
"8685" 0.0013197025325826 0.0031803192885789 0.00240884926561782
"8464" 0.0013197025325826 0.0031803192885789 0.00240884926561782
"8465" 0.0013197025325826 0.0031803192885789 0.00240884926561782
"7859" 0.0149644166756864 0.00437241420318407 0.00551718002752909
"7926" 0.00966174642766996 0.00620179455514581 0.00564990111924101
"8524" 0.0013197025325826 0.0031803192885789 0.00240884926561782
"8462" 0.0182375899169329 0.00299631743772549 0.00548852017267923
"8716" 0.000633814233564647 0.00246023194819337 0.00215220927703296
"8133" 0.000633814233564647 0.00246023194819337 0.00215220927703296
"8134" 0.0013197025325826 0.0031803192885789 0.00240884926561782
"8234" 0.00449569714392438 0.00417937794358112 0.00427147581737449
"7744" 5.13040983872551e-05 0.00605759164657019 0.00483534808871991
"8706" 0.00442954247736252 0.00375931142894549 0.00397017674309943
"8869" 0.000633814233564647 0.00246023194819337 0.00215220927703296
"7889" 0.0115346140781152 0.00300923999910718 0.00467410423901346
"7810" 0.00355560670128775 0.00326012753160211 0.00338449007798678
"8586" 0.00344327836391354 0.00330819207354823 0.00351381400881395
"8238" 0.0013197025325826 0.0031803192885789 0.00240884926561782
"8237" 0.00344327836391354 0.00330819207354823 0.00351381400881395
"8720" 0.00369730618528015 0.00331232133856343 0.00359799816911071
"8719" 0.000633814233564647 0.00246023194819337 0.00215220927703296
"8712" 0.00442954247736252 0.00375931142894549 0.00397017674309943
"8235" 0.000633814233564648 0.00246023194819337 0.00215220927703296
"8495" 0.00131970253258259 0.00318031928857889 0.00240884926561782
"8236" 0.00131970253258259 0.00318031928857889 0.00240884926561782
"8705" 0.00442954247736252 0.00375931142894549 0.00397017674309943
"7807" 0.00391479580809557 0.00447340622291124 0.00439830423378856
"7927" 0.00973222038359456 0.00607507562103925 0.00557636700553582
"9698" 0.00909156816843703 0.00233935068400851 0.00412506878232853
"7765" 0.00909156816843704 0.00233935068400851 0.00412506878232853
"7888" 0.0199806912823715 0.00244080733869495 0.00572315247760375
"7915" 0.0013197025325826 0.00318031928857889 0.00240884926561782
