"LCBD_repl" "LCBD_rich" "LCBD_D"
"PL02S1401_0543" 0.00431707506264919 0.00830343660621231 0.0064858401310215
"PL02S1401_0546" 0.00612963213014569 0.0063266701964578 0.00616186982369174
"PL02S1401_0557" 0.00836289105430664 0.00520131905512353 0.00650817839070959
"PL02S1401_0558" 0.00431707506264919 0.00830343660621231 0.0064858401310215
"PL02S1401_0561" 0.00298337470960665 0.0108047220490394 0.00715127336975368
"PL02S1401_0563" 0.0062753230544003 0.00461248019386715 0.00542377015304859
"PL02S1401_0572" 0.00787405263207044 0.00515798343791786 0.00634049707504837
"PL02S1401_0573" 0.00681390312607231 0.00553727334588924 0.00606244190519448
"PL02S1401_0587" 0.00731981736463143 0.00498825454042 0.0060227076046375
"PL02S1401_0591" 0.00787405263207044 0.00515798343791786 0.00634049707504837
"PL02S1401_0593" 0.00675634638296639 0.00473891107232747 0.00565808565063166
"PL02S1401_0594" 0.00612963213014569 0.0063266701964578 0.00616186982369174
"PL02S1401_1215" 0.00601548538757171 0.00543837536637464 0.00542050091361587
"PL02S1401_1217" 0.00637149304086453 0.00501030925449985 0.00547924949372966
"PL02S1401_1218" 0.00466493169293196 0.00561703993476913 0.00505429674904231
"PL02S1401_1220" 0.0026252311396846 0.00751455275168845 0.00510804014850515
"PL02S1401_1227" 0.00839822582995022 0.00460963784467217 0.00639732446121877
"PL02S1401_1228" 0.0085896664313372 0.00410655809730576 0.00634275768447408
"PL02S1401_1229" 0.00819442097755035 0.00417876374269241 0.00622483031471569
"PL02S1401_1230" 0.00461376146784765 0.00530528878306486 0.00533360238757346
"PL02S1401_1233" 0.0075167643610351 0.00439065741392494 0.00601262752911754
"PL02S1401_1237" 0.007955304542599 0.00442843794587828 0.00614867770548157
"PL02S1401_1239" 0.00803034607684919 0.00513091307153642 0.0064530846316213
"PL02S1401_1247" 0.0051548009414093 0.00488519372507483 0.00497563239484771
