"LCBD_repl" "LCBD_rich" "LCBD_D"
"PL02S0501_0612" 0.00538416796326858 0.00618182417542505 0.00542420757830286
"PL02S0501_0613" 0.00499014737489897 0.00513557756212566 0.00502903945933733
"PL02S0501_0630" 0.0066470915789124 0.0048124919274914 0.00535160143401795
"PL02S0501_0694" 0.00692527980636842 0.0047844086472691 0.00555576912938497
"PL02S0501_0711" 0.00664915695169956 0.00472920208500418 0.00550144098510888
"PL02S0501_0853" 0.00650638159422901 0.00500294202832514 0.00539021306420326
"PL02S0501_0867" 0.00737448245958667 0.00533201909217987 0.00629843892118488
"PL02S0501_0873" 0.00717748946040824 0.0047787342890514 0.00573643759169691
"PL02S0501_0889" 0.00505620766715376 0.00562169875523657 0.00593574458751053
"PL02S0501_0899" 0.00674234714274056 0.0049782139902126 0.00553545149365945
"PL02S0501_0900" 0.00570977538639178 0.00559301098801694 0.00535841044059432
"PL02S0501_0901" 0.00487249474109077 0.00519923642849883 0.00501594972732731
"PL02S0501_0904" 0.00679368444103268 0.0049705857382761 0.00551290166516545
"PL02S0501_1665" 0.00488661466019624 0.00521234914619285 0.00499525863569359
"PL02S0501_1737" 0.00410303531624887 0.00536332711970687 0.00525393850990355
"PL02S0501_3262" 0.00693025856194212 0.00497755482031161 0.00596215645992769
"PL02S0501_3264" 0.00612466289339915 0.00554294889649443 0.00601287132693193
"PL02S0501_3281" 0.005073358358742 0.00521074558197681 0.00504990448556003
"PL02S0501_3282" 0.0043765191347105 0.00632072492388491 0.00514805079412047
"PL02S0501_3283" 0.00243585097759794 0.00773656688633848 0.00518207389755045
"PL02S0501_3284" 0.00511718448670942 0.0051799386171229 0.00505016242581462
"PL02S0501_3397" 0.00254805602334407 0.00772947999418963 0.00520980992492891
"PL02S0501_3411" 0.00474470338742049 0.00575662892880286 0.00518421978414898
"PL02S0501_3425" 0.000848212245040619 0.0103349092074173 0.0063358658812121
"PL02S0501_3488" 0.00763240309233813 0.00469652065849034 0.00582335868556622
"PL02S0501_3839" 0.00294654677806187 0.00692532963263363 0.00493263772115361
"PL02S0601_0923" 0.00910256474144819 0.004294645630649 0.00631648251812926
"PL02S0601_0931" 0.00677791348175682 0.00484837985105708 0.00555580200528077
"PL02S0601_0935" 0.00692567304904488 0.00461697054202095 0.00572519387002981
"PL02S0601_3238" 0.00772359305013508 0.00463183795943782 0.00579679326450608
"PL02S0601_3239" 0.00870288206402042 0.00510145235671526 0.00665880436811396
"PL02S0601_3460" 0.00756783843768609 0.00456503359979661 0.0057305321150266
"PL02S0601_3461" 0.0072206551147336 0.00454794301286907 0.00584184719447632
"PL02S0901_0945" 0.00589158632246318 0.00509525165516056 0.00536510175964317
"PL02S0901_0948" 0.00645450857598889 0.00503382645969193 0.00561521877967302
"PL02S0901_0957" 0.006897248549716 0.00480229906255573 0.00553528419769191
"PL02S0901_0989" 0.00435919150924114 0.00739167830527946 0.00644635527472971
"PL02S0901_0994" 0.00557577100194337 0.00515457264880784 0.00536698881233379
"PL02S0901_3212" 0.00211604880398351 0.00813878999081528 0.00535076462041648
"PL02S0901_3213" 0.00719002313820618 0.00485230615815364 0.0056859346082461
"PL02S0901_3214" 0.00263257505676145 0.00805070997527042 0.00537205363520797
"PL02S1201_0201" 0.0092429174493058 0.00462413284060927 0.00657434102644668
"PL02S1201_0204" 0.00426567337299744 0.00977094309458593 0.00709170847505536
"PL02S1201_0206" 0.00629069952960361 0.00550519227065054 0.00606351722004966
"PL02S1201_1054" 0.00457408535706147 0.00493649818733613 0.00495880291074336
"PL02S1201_1055" 0.00415232230213503 0.00678526052221905 0.0053211943370344
"PL02S1201_1056" 0.00539589128410015 0.00566351434076285 0.00535280797734159
"PL02S1201_1072" 0.00336569041582125 0.00582379645172668 0.00559247941395682
"PL02S1201_1087" 0.00458038831145082 0.00504270812302916 0.00487394152577784
"PL02S1201_1101" 0.00770930949515056 0.00454142147744037 0.0058897649534311
"PL02S1201_3114" 0.00201568520097854 0.00768437372851182 0.00606018538456218
"PL02S1301_1124" 0.00760295389986275 0.00479399076030122 0.00584761681350146
"PL02S1301_1127" 0.00648706723181125 0.00462980718621772 0.00557343461314825
"PL02S1301_1135" 0.000848212245040618 0.0103349092074173 0.0063358658812121
"PL02S1301_1137" 0.00568274925531446 0.00486718242566589 0.00513674924559031
"PL02S1301_1140" 0.00560548708194111 0.00509885370267684 0.00521559445847577
"PL02S1301_1196" 0.00804177335297677 0.00462038640724813 0.00601061212063421
"PL02S1301_1198" 0.00728271978202889 0.00477619000809226 0.00576153516722057
"PL02S1301_1199" 0.00560101021852929 0.00499032997410272 0.00519752398633212
"PL02S1301_1200" 0.00662639488441361 0.00470423444228705 0.00554010422802666
"PL02S1301_1203" 0.00499152190544686 0.00567727551453564 0.0057237709951884
