"dbMEM.1" "dbMEM.2" "dbMEM.3" "dbMEM.4" "dbMEM.5" "dbMEM.6" "dbMEM.7" "dbMEM.8" "dbMEM.9" "dbMEM.10" "dbMEM.11" "dbMEM.12" "dbMEM.13" "dbMEM.14" "dbMEM.15" "dbMEM.16" "dbMEM.17" "dbMEM.18" "dbMEM.19" "dbMEM.20" "dbMEM.21" "dbMEM.22" "dbMEM.23" "dbMEM.24" "dbMEM.25" "dbMEM.26" "dbMEM.27" "dbMEM.28" "dbMEM.29" "dbMEM.30" "dbMEM.31" "dbMEM.32" "dbMEM.33" "dbMEM.34"
"PL02S0401_3208" -1.30620384340208 0.0852560310292112 -0.353398476398586 -1.17409456502596 -1.06736156722783 -1.58076596915556 -1.40904655325043 -0.25103307015255 -0.8255723587149 -1.32441932928006 -0.534082150149315 -0.875089415200517 -2.04765254483094 0.371610539627139 2.78875315666444 -0.24341391718327 -2.11177419116983 4.17618877512623 -0.913403625441979 1.29157371814368 -1.16656756865098 1.88458834203496 -0.946323414079477 3.32835385068378 -1.83322309589855 2.54490156674069 2.33385450786257 -0.427615037340793 -1.88428364736034 1.69473589295502 0.575111752847355 -0.389940873035607 0.836349896370073 -0.655672116176569
"PL02S0401_3310" -0.846920035037039 0.340469373951952 0.302326521271729 -2.26268038347408 1.32325184619193 0.398632284032861 -0.205974416015682 -0.23486497784467 1.35637161744343 -0.479197676051745 -0.230044274589331 1.20193761342742 0.605791920821592 1.09390994109356 0.0484007578936315 0.181310763432649 0.379077571555675 1.5820044312806 1.18392415041123 -0.662818003264955 -2.3611889689082 0.719855708877422 0.760189820705181 0.0989770626055896 -0.762180485160797 0.279711873872748 2.95676329195144 -0.498611779166153 0.169352983249712 -0.976114099020602 -1.4199819435475 -0.216962486018465 -0.0951557453822182 1.01201342365442
"PL02S0401_3312" -1.11919283271153 0.256703680020761 -0.334869152425423 -1.83128851637597 0.549495928849172 -0.614093680971019 -1.75079538295772 0.0621053445169509 -1.59693879966951 2.33837449572834 -0.266400894139175 0.614878366939445 -2.14165884553989 -2.39320249917414 -0.392202484873033 0.269713935949749 1.68386347687186 -0.272836843149431 -0.662395302305572 0.808881086530176 -0.0202797328794597 0.791912804548332 -0.373249109536377 0.946460547030595 -2.71731261312295 -0.471381609367088 1.43495881916137 1.51431535812935 -2.22805475182379 -2.3208606164179 -0.412867418056329 -0.713787444411778 0.766384876817474 0.417313754943211
"PL02S0401_3313" -1.14825467599752 0.0855908657168616 0.240889277691908 -1.53991844253682 -1.13187695937975 -1.73634464453334 -1.09894888275918 0.329624533797349 1.45336082425764 -1.70173959053489 -0.153990330050411 -0.702557257980891 -0.876487600720538 2.59891143074611 0.577236462256505 -0.0482786117459718 0.0586590145483884 0.42918388626132 0.044361851534402 0.97956828022508 1.44449637395155 0.31551667520458 -1.55097994688553 -3.75173110733672 0.618247565285311 -0.909210927282057 1.02435945567485 -0.422708858064001 -0.968912057416574 -0.872588176260457 -0.808094253320833 -0.354635701838496 -0.52022626266158 -0.446411174323541
"PL02S0501_0576" -0.512729052451925 -0.203172735765579 1.74512517754271 0.548700079098666 -1.61628189052329 1.45856885879647 0.694488170732432 -0.524438416364588 -1.24567749964103 1.3997561824652 0.046245710283309 1.0099264101447 0.428090824318222 0.889556699371842 0.433691137485275 -0.150789861290675 -0.751958419819484 -1.35995121229588 -0.943130593045234 2.41958475236059 -1.04639360599423 0.551742661260085 -0.709130788003434 0.157079510877886 1.04796057841064 -0.55766678659159 1.11492493899717 0.453220401966986 1.24701831943232 0.804595395728313 -0.653869040978674 0.0490149425035145 0.164114525786825 -1.46697790127328
"PL02S0501_0585" -0.693629108148213 -0.114489705173785 1.39546351806984 -0.489068035469989 -2.10718663573997 -0.570849934032835 1.11187552156022 0.0559649327323166 0.477014556102472 -0.355969137423405 0.126815095300725 -0.352202694443301 0.231150486931754 -1.11054087569254 2.0814495512388 -0.391669520634909 -1.22594980971519 0.319512232915438 0.672644759366155 -0.583072141488156 0.784602852500104 0.521666265031057 -2.0396564190828 0.519343770144392 1.2836421380343 0.108636971726252 -2.73488576064966 -0.465842827042542 0.336351166735251 0.37947132311816 0.380410687531144 0.78552822332971 2.54492170546429 -1.43090955954024
"PL02S0501_0587" -0.7651531849606 -0.0932063696833387 1.24475053575207 -0.642031809695453 -2.10030783086594 -0.910621487163526 0.742061995272139 0.272018947686176 0.470523793175434 0.337617306306939 0.361335769642866 0.400849103674363 2.74895136167232 -0.896153442291081 2.29484649555743 -0.544924666235462 -2.15963404940444 0.655812147864182 1.04461956567938 -0.48323035836194 -1.31242403195671 -0.725342028094553 1.8340376967328 -1.90962181702862 -0.432195132652184 1.23290443852851 1.21691508074285 1.15444131325142 0.772304893634514 0.459423526480284 0.300537227211067 -0.0484772750987116 -0.393705379660417 -0.00156953992406849
"PL02S0501_0612" -0.355281155079544 -0.197462485108782 1.40788661361307 1.36566618803376 0.536827978318483 1.40028183734823 -2.40108722615294 0.232348398721832 0.37607879451967 -0.0981676644079531 0.00291016872489884 0.172846084440293 0.0804392591064308 0.961939375111787 2.39884120356358 -0.477310378564082 1.29491660079977 -1.47860674551975 -0.502379762001713 0.274548736212115 -0.295730749608419 0.0364829634709343 0.130092989747445 1.19857456746773 -0.43285799909093 -0.80704904565044 0.416279254453412 0.639925994372635 1.6768878528054 -0.225963640752409 -1.71720405573843 0.0744928444527274 -0.253901510358661 -1.9913214552669
"PL02S0501_0613" -0.507904794765292 -0.216263820860297 1.81292721869036 0.719317273144571 -1.45090940447575 1.68283896025393 0.297101885007505 -0.488101245303185 -0.959162837691374 0.975508970779635 -0.04617206124672 0.798167765051504 -0.168614804841421 1.25391234431518 2.04524600025611 -0.488642875439264 0.960647155439602 0.388015611158172 0.530478386112658 -1.65352665790009 0.691385174812232 -0.712880253142378 1.00032834123468 -0.466386713958094 -0.703250402723326 0.333527385733502 -0.275736141605237 -0.165577529160787 -0.502315767625881 -0.00524897565441262 0.30816533342948 -0.0878532130173454 -0.159061948819281 -0.108414031881172
"PL02S0501_0630" -0.66030733299975 -0.136109368142832 1.4439776551394 -0.284968513615733 -2.14377898218978 -0.272353156360874 1.3035045127163 -0.27786526091932 0.0860964055719867 -1.20904358736715 -0.116656770428528 -1.0781680677309 -0.741474929254138 -0.713577904336317 0.0551428580433851 -0.0828705476407439 1.00237128935156 0.313143037895121 -0.916332647396615 0.443588937188858 0.378768302030762 0.0842678137249638 0.0489546787174708 0.329604811239885 -0.290986186657661 0.353316102906087 0.924066837794761 0.307920576289277 -0.44554021451989 0.0429771947085097 0.35877235211264 -0.470800827518216 -0.883197125783581 -0.123047332143325
"PL02S0501_0694" 1.05989968697908 1.8344964312869 -0.100500038002999 0.215811130342502 -0.237892375042128 -0.0909864247874907 0.0165659976558117 1.18147052682312 -0.698660694935102 -1.17774809250075 0.18797523835758 1.05104999072803 -0.105941154627133 0.048002164350412 0.0932061802455766 1.05888461589745 0.555742061100558 0.458022502600289 0.452240768307404 0.558781524538527 -0.727713654260575 0.0755387910425175 0.231825627198438 -0.19424331773631 0.221908243874236 -0.369508045446584 -0.890505052491949 1.66417033504824 -0.924246935194033 1.6852384562349 -0.763553814835054 0.964593579893539 -0.290371766947553 0.0560789011119194
"PL02S0501_0711" -0.379001401068282 -0.202652767555162 1.50436467425105 1.21582534474662 -0.04657755002718 1.99216392451583 -1.82559461359982 -0.0555685062335691 -0.549626318390399 1.22615671787629 -0.0208143595946886 1.15200712840731 -0.0617201179365359 1.3426093741688 -2.17978559702268 0.516489944307893 -1.24854189413145 0.746262652801159 0.781739219515736 0.187614681317054 -1.17762601346317 0.584990853460503 -0.254801125116603 -0.101710274674872 -0.142158169211354 1.94840456291372 -2.11792751941242 0.759255136400649 -0.63629133706137 -2.28009799459882 -1.07263861591728 0.913501236430373 1.30616478070855 -0.113159447178383
"PL02S0501_0853" -0.370108481709214 -0.204036930351124 1.48089742311638 1.33464495920707 0.28978682702147 1.69958923359675 -2.1822494122988 0.0754349550526571 -0.135096526732372 0.59923621431968 0.00857565455425962 0.688776228404547 0.233246764823311 1.26971429610276 1.22422958449353 -0.237560125117658 -0.061176705010726 -1.1294889529361 -0.706178627357256 1.95105301633518 -0.945817275947204 0.648215938862282 -0.871937985507875 -0.35322687317444 1.21156006887976 0.339727047846199 0.107751190152836 -0.184211688517429 -1.29127471520982 -0.12967659260699 3.03848500648726 -0.312413990367453 0.188535682368026 5.30137920172857
"PL02S0501_0867" -0.659959852375072 -0.136246613851635 1.44423712387154 -0.283103739779682 -2.14320816020535 -0.268368058828844 1.30496676905427 -0.280198131634758 0.0793437774827037 -1.20581145114162 -0.116913982173188 -1.07780930340577 -0.741892163447398 -0.712079663651566 0.0559955654265754 -0.0840742576332944 1.00799834859204 0.319440105038456 -0.929060957069704 0.444776318459401 0.399322810605298 0.078680495304031 0.0479411020546976 0.324691222822539 -0.28491050266192 0.35286240059099 0.921568005026542 0.311517129999819 -0.43322816121949 0.0370728567632525 0.368693298177733 -0.478002326121197 -0.894391230688367 -0.119970212958891
"PL02S0501_0873" -0.67248392470971 -0.121986560950207 1.39063419377422 -0.40821179465622 -2.11482492602236 -0.492444622210276 1.25026108674817 -0.0936678007479749 0.333719343407471 -0.835463486819812 0.00908751635302255 -0.675084715091825 -0.142266251723014 -1.00414457734125 1.70096151800322 -0.260700773512686 -0.553667022906916 0.11655430903603 0.260349304751433 -0.122434367218546 0.226866702592945 0.449014370197522 -1.18201472536389 0.939596633200407 1.10572701393296 0.231384041419308 -1.69984587616206 -1.9802473307773 -0.6982633425404 0.422937532100594 -1.32703242769982 -0.372915978729604 3.32683655438282 -0.989762125639469
"PL02S0501_0889" -0.364061830279963 -0.20680181559437 1.45364228873196 1.51017931752729 0.849918973744639 0.888697160331443 -2.34035237995854 0.226134239375671 0.6407564708757 -0.720028318177938 0.0236427132912225 -0.445290596000628 -0.0360676890458628 -0.300457468651764 1.35203854540103 -0.337930544011613 1.07371825504449 0.733650186909549 0.79355233375191 -2.96707573095689 1.89035442198583 -1.45200856294727 1.83863885703533 -0.255326113490899 -2.31451456660944 0.0851371923258512 -1.2427910556071 -1.36932390607522 -1.7831305668344 0.818727232577386 -0.151039658264484 0.463150271718352 0.15546465337107 0.745938430345262
"PL02S0501_0899" -0.366651002002818 -0.197425659281589 1.4517445039414 1.21629306775908 0.0429032493914388 1.96208495724824 -1.94859075626158 -0.0026524102699882 -0.48877342302328 1.14909229785253 -0.0225945873101476 1.08952021384806 0.0535514050293697 1.44841410430589 -1.17657650217613 0.351793358507814 -1.05248889751248 0.868578229553954 0.336183467843783 0.825729250352056 -0.337020900207457 1.02107470750417 -1.54150526989738 -1.39050045939757 0.102473476131444 3.01454968647955 -1.29775459876327 -0.545926404795871 -1.50133385325184 -0.847691409012901 -1.67588153871054 -1.03923117576674 -2.23869858594695 -0.659034092681416
"PL02S0501_0900" -0.47059685084714 -0.227640980694625 1.80401735133761 1.07011108511247 -0.798878454475302 1.9470737113 -0.902177358532592 -0.326589871768889 -0.487140160478595 -0.0542399306616088 -0.162205370974775 -0.202681821727151 -1.38983822221992 0.204102679615856 -2.94708980813543 0.538741013708634 1.64606828610188 0.910433304316106 -0.571439046765881 -0.431560754917155 1.37268946770337 0.0992392915068801 -0.423334439298118 0.0953621755849122 -0.049125650322532 -1.29234880890413 2.9998576132291 1.03886908447327 0.842671077027144 -0.234159888041602 1.02275929632598 -0.836295110618598 -4.2225529486453 1.39462287562025
"PL02S0501_0901" -0.494335536872315 -0.229390565417553 1.85852606893005 0.968350930525913 -1.06426967922017 1.86828086341977 -0.47680798288782 -0.400804078983234 -0.566538226012514 0.00109351358375989 -0.158862039219837 -0.175447487202486 -1.5270754816231 0.1900505279777 -1.25507737972133 0.230526600744827 1.57442361913363 0.882480095832639 -0.271262177595063 -1.01504254942364 2.30837624127086 0.57533789361536 -2.32147248881737 1.41121661935458 1.16228212582951 -1.48903656010054 -0.492730747487496 -1.28369900773334 0.0662851530034269 0.0836099365021073 0.268615576019827 -0.785621252997912 1.76347893339391 -1.56508249956457
"PL02S0501_0904" -0.490565561495657 -0.182841730786662 1.59900742780597 0.373137402523653 -1.69635649187721 1.146100727502 1.32848469314338 -0.598072577665011 -1.34091456032254 1.30273092041099 0.0465403113262256 0.739156575427447 0.347480683185463 -0.11090155188096 -1.81773971551515 0.312532904366339 -1.89499195617647 0.713308785871688 -0.0184483664785763 1.14964149696523 -0.21459169973171 0.164691085792125 -0.389097637720312 -1.499157033151 0.953361562875592 0.8431182258283 -0.385449984677924 -0.888651010481417 -2.29562286294406 0.388333619507446 2.53001253153069 -0.0910947344584781 0.277983583060635 3.26803139734682
"PL02S0501_1665" -0.364061830279963 -0.20680181559437 1.45364228873196 1.51017931752729 0.849918973744639 0.888697160331442 -2.34035237995854 0.226134239375672 0.6407564708757 -0.720028318177935 0.0236427132912222 -0.445290596000627 -0.0360676890458671 -0.300457468651764 1.35203854540103 -0.337930544011613 1.07371825504449 0.73365018690955 0.793552333751909 -2.96707573095689 1.89035442198582 -1.45200856294727 1.83863885703533 -0.255326113490901 -2.31451456660944 0.0851371923258495 -1.2427910556071 -1.36932390607523 -1.7831305668344 0.818727232577385 -0.15103965826447 0.463150271718347 0.155464653371067 0.745938430345267
"PL02S0501_1737" -1.15266243849794 0.00331648603065237 -1.74413245072382 0.881402385934823 -0.379827745741452 0.137338392321305 0.021464981675078 -0.191538557665012 -0.090572375277976 -1.34393980648897 -0.0444289845904439 -0.946928431418601 -0.392348218065641 2.36638675436371 0.354849102662632 -0.247030418070223 -1.98796101130099 1.08678892678026 -0.742297286051131 0.534382991418388 1.28057755730014 -0.605857930240498 0.315476799693365 -0.887328581446807 0.263620465107468 -1.08510801035548 0.163065202111612 0.747233417962392 -0.207664933529779 -1.11856175712849 -0.177213546511713 -0.341361421621453 0.927037846071894 -0.428149677068253
"PL02S0501_3262" -0.505300460752887 -0.196472961913146 1.69703664653142 0.490584314454314 -1.64465028440035 1.35862078718636 0.911261867670813 -0.55686262442564 -1.30276033260353 1.40640424626002 0.0470470865184827 0.955226333742963 0.415328727006809 0.592818022859332 -0.352209125517939 0.00656799141329949 -1.23444481577941 -0.74954097777042 -0.727905945007328 2.29894681576595 -0.899390088319189 0.516882940471031 -0.755443060464401 -0.507999078378529 1.28909963489038 -0.103105316140349 0.845199159449875 0.0163917943557188 0.0930257155004408 0.977990907448094 0.725130302936032 -0.00954107542434729 0.386518295834026 0.335216398575956
"PL02S0501_3264" -0.660123363258516 -0.136217607421587 1.44430399207431 -0.283704870108472 -2.14365138551052 -0.269586617287805 1.30463930546362 -0.279576375772451 0.0813193065089389 -1.20694227901145 -0.11684897415139 -1.07805958407985 -0.741882390842803 -0.712603876314714 0.0557788557513104 -0.0837696851698986 1.00649696757896 0.317659366736905 -0.925503675174376 0.444498144732209 0.393419411869623 0.0803031273610955 0.0482552978235819 0.326139609115013 -0.286676221588736 0.353102630650281 0.922393729726036 0.310542285235347 -0.436844668984502 0.0387443437844974 0.36585343104713 -0.475998225729883 -0.891190079031791 -0.120853934952464
"PL02S0501_3281" -0.506599561259655 -0.216298057847982 1.81079885362118 0.726503254239176 -1.43537253478427 1.69480031032754 0.263504436351782 -0.483407908685906 -0.959358292969984 0.98942128786863 -0.0479367957610969 0.816690889700871 -0.17920720917063 1.3042099916628 2.05512718679162 -0.488214129272138 0.998297552425547 0.372507477551739 0.525069760146882 -1.66493847638656 0.716976571763016 -0.707994108629235 0.98588292247428 -0.440859952619161 -0.749058175576347 0.341509849551379 -0.292208008043017 -0.171203623811087 -0.499262178353426 0.00357575144627477 0.251050574760226 -0.0726711217795691 -0.167201154129598 -0.0670649719520573
"PL02S0501_3282" -0.568390895031088 -0.159312983628929 1.56168559610321 0.0101015080391306 -1.93527658910551 0.436214131632874 1.38500946804475 -0.361393999476575 -0.326812269759689 0.340204463755194 0.0096004017334171 0.238175759039476 -0.432495150676279 -0.418815737678864 -3.05996354814189 0.494569818837023 -0.535628294057499 -0.295801322291297 1.02033159386984 -1.43346056231739 -1.73927616243071 -0.850633701715913 2.44218732636252 2.3711058096568 -0.439701672781855 -1.82691788101899 -1.2922168465911 1.98239132120619 1.26791704570539 -2.07103364562346 0.747058532344879 2.34511485750353 4.07042568276045 0.589267373998494
"PL02S0501_3283" -0.651173874059818 -0.130777454034472 1.4786521369858 -0.343359422586703 -2.08295857419914 -0.263100504592367 1.25016951287249 -0.129425918574985 0.413123008197863 -0.609405576168439 -0.0640052478072454 -0.339800016407668 -1.04097847739493 -0.466602457597843 0.341861917765076 0.0884492774179692 -0.656479284104525 0.4953924629975 1.28310689640317 -0.809338014853782 -0.823261417827739 0.798400153175008 -0.899985823552965 1.50417370346673 0.80554548150208 -2.84332324032019 1.76443965995916 -2.77504307135133 -1.72389413633901 0.848590861758378 0.70141006335613 -0.177172968106523 -1.05971336490604 -0.931139218774736
"PL02S0501_3284" -0.765277505831157 -0.0930503932992811 1.24398884108488 -0.643128409929329 -2.09941462833155 -0.912760302780774 0.739397624268255 0.274064092369892 0.474184959056036 0.338079527890304 0.361871918200807 0.401986203455458 2.7508096832563 -0.896970386901106 2.29461671861483 -0.544379048964422 -2.16286688781514 0.656916416295778 1.04816715040872 -0.484747720487077 -1.31295094764449 -0.722554442777676 1.82878708172306 -1.90905895405163 -0.433207323421018 1.23250913486875 1.21814293122137 1.15825586051564 0.775355741565347 0.459017998246065 0.300669763305188 -0.0486547826755283 -0.394677496354507 -0.00184281852435504
"PL02S0501_3397" -0.922463825094132 -0.0199403863933026 0.881945175405098 -1.1315058397351 -1.78771144912025 -1.51243489694658 -0.263208944437843 0.207400214322398 -0.47041607482235 0.744721939943778 0.458717418578147 0.0884391661598281 2.15763811444112 -1.78617290483924 -2.1923883671088 0.339347364612874 -2.47075912606527 -2.74523522947935 -1.78985991081864 3.18183426326182 0.221087291875427 -0.423772061051992 0.408247206308117 0.664962660384727 -1.5192569287205 -1.34521044429981 -0.319795649432118 -1.79383216738957 -0.976059186517388 2.79269030239843 -1.55071706100194 1.09599546218778 0.672840312794189 0.0279765273510863
"PL02S0501_3411" -0.366472162232869 -0.204025327004698 1.46626331446136 1.38408494380545 0.456410987277753 1.49841317392366 -2.31938853211847 0.150365305972188 0.147444307313473 0.202733689466705 0.0119483434129957 0.411410736852985 0.182609894258846 1.15531766122289 2.27579230431114 -0.472821352882316 0.852342628430228 -1.77244354970291 -0.814215357825808 1.28659472007441 -0.710628094395052 0.308632054220426 -0.29047225260769 0.911692253161021 0.282451684412389 -0.848953661308101 0.966125697546786 0.654800241098135 1.74295922224922 0.466301894244658 -1.13811654341399 0.0593951600698125 0.0782565897394787 -1.66775135696633
"PL02S0501_3425" -1.02055698970811 -0.026298362063845 -1.71384086791305 1.23478904924939 -0.288324260876973 0.525735086459245 0.674059198143233 0.35538880062285 1.07007794410319 0.403844423954581 0.180682709696609 0.537022786431928 1.21015879514973 -0.502059217521851 -0.26973043244543 -0.0611446543583686 1.22437805971684 0.141207303749007 -0.411562189332836 -0.144571905172671 0.417932116423928 -0.170245571067604 -0.05501400758707 0.0143267138575979 0.918702907046405 0.486472521728244 -0.515714561574618 0.0698839862527468 0.3551625149716 -0.237635606255251 -0.165407817370969 -0.509387363449972 -0.0151396808000254 0.131269502566579
"PL02S0501_3488" -0.631025299977355 -0.139065636397069 1.45513148955879 -0.234443433414974 -2.09277792715302 -0.161815315812677 1.42485462763619 -0.2467759169698 0.208935297716922 -0.938630051951554 0.000561285008471337 -0.87507688822603 -0.203420364658403 -0.812178565258221 -0.853789483269802 -0.00404671068152744 1.78034908722422 -1.41208232080881 -0.54087392247339 -0.129176046606386 0.980489795772422 -0.890124051151965 0.544687066782052 -1.4868042998758 0.737389030663241 -1.12715535999445 -0.569719222627803 0.595994745293982 0.855179116727253 -1.14701028387504 -0.08082340569562 -0.159094940406407 -1.62936835690812 0.479120413617382
"PL02S0501_3839" -0.504847902799461 -0.174212378633003 1.56882915324155 0.255029968217197 -1.77240144026039 0.910286119282376 1.45371026647579 -0.535922332118847 -1.117996881824 1.12326235686711 0.0289917310379603 0.631167842081196 0.0720359031871008 -0.682637947107236 -2.7577847827025 0.551426457623635 -1.87048718121982 0.67530457002944 0.570495067567194 -0.0994878433987298 -0.870234406389671 -0.201579328437649 1.07924914633683 -0.203562136794695 -0.989383120478129 0.870986641230063 -1.39721063059415 -1.1734765341054 -0.1492382179888 -0.422532854075797 -1.62812309991592 -0.696180760416055 -1.16237133206136 -2.29385828785493
"PL02S0601_0923" -0.98309819085051 -0.027804806907203 -1.6746478922388 1.2521723553819 -0.216978675223299 0.626578881165616 0.767106452252776 0.3870623384236 1.31075608407791 0.640042932016277 0.146235363696727 0.933526697594124 0.611654934649751 -0.043771023741303 -0.646340976731963 0.110927278503354 0.472212502397688 0.113640172090475 0.838332754525349 -0.589585516732161 -1.28453531633652 0.148416199429945 0.422904319474577 0.547058578409613 0.559595485288245 -1.8002435297889 1.01890328413388 -1.39774676877424 -1.23429507362584 0.391315080170181 1.01592034820872 0.428963168715004 -0.745654094657493 -1.03923330642359
"PL02S0601_0931" -0.616621686342063 -0.0525868254408674 -0.945639592271923 1.09590559096292 -0.0673845648129681 0.741850461550355 1.54217395572249 1.23460256385489 4.50576713312557 0.177666523495584 0.392547695612964 1.2273396879335 -0.896199708864954 1.62579397428158 -0.503213036203608 -0.0504410374359754 -1.66441695207639 -0.250793084104459 -1.4982353365096 1.53092447322098 1.55054889650585 -0.386509649774483 0.16589224574502 -0.598181766475657 -1.66839778865792 -0.950430070488413 0.049084960979352 -0.847995793385738 -0.895138503316156 -0.0541204146222543 -1.90153040325124 2.5303630005665 0.0444130047605932 0.652255531745419
"PL02S0601_0935" -1.02133135465039 -0.0262236690597557 -1.71516184773499 1.23456656352454 -0.288909442180281 0.524451159119232 0.670713986048299 0.352606783597159 1.0589587969519 0.40139291696452 0.18009357569617 0.532733940460128 1.21938184170583 -0.499872242515931 -0.27065552217744 -0.0614992162749829 1.23157479265339 0.145790833567192 -0.410533778224753 -0.149298689349192 0.417493476585406 -0.17185218031653 -0.0536967503178285 0.0116309150346477 0.930761116252475 0.487053928845739 -0.516177799326248 0.0715875998673439 0.357502503580142 -0.245143069894909 -0.165320847699685 -0.516175504421754 -0.0125064045628483 0.129952154541508
"PL02S0601_3238" -1.05109761805382 -0.0232416486217775 -1.72939766534871 1.18667361329586 -0.338110122036736 0.417767597191649 0.542074966543508 0.3107105852402 0.894874215645404 0.131100504021661 0.0607510276075718 0.31963350556767 0.704514070916588 -0.390350183504682 0.639221193591889 -0.143239531488633 0.47936578374216 1.89857083925691 -0.808097463068384 0.415183552235446 -0.147647453063205 0.790508491892491 -0.549961648070278 1.8158645066107 -0.0588046916992199 1.97249772830583 0.974109997287457 -0.206245999840308 -0.915926381675722 0.916446727498921 0.29138060170496 -0.857741659036286 0.722614458726731 -0.469211159521276
"PL02S0601_3239" -0.460921553110733 -0.0541695664457926 -0.585982161108149 0.89191311518392 0.0348588732498418 0.698202343819144 1.56348171075564 1.37054862335353 4.56659932887348 1.45935297943208 0.478025612228498 2.28956384556056 0.253330596718759 -1.57597477431962 -0.269184587780497 0.132831024391093 0.705953330474179 -0.218380611423371 -1.4431038004327 1.03379631937339 0.618174569770574 0.597701072994335 -0.720658514533371 3.0531056638508 -1.72751660109638 2.02901605517339 -0.989491298289171 -0.150632712780782 0.161319503873117 2.36955293794987 -0.293169523701 0.326425594237992 -1.03867979564725 1.61555639396306
"PL02S0601_3460" -1.02031642006699 -0.026321977142973 -1.713451718577 1.23489468424111 -0.288106787123569 0.526238950550939 0.675213870250908 0.356141162593953 1.07337339954441 0.404712099282748 0.180787704496938 0.538374946620274 1.20664851630711 -0.503328770104725 -0.269228386209326 -0.0610004025744149 1.22191699162791 0.139621796515417 -0.411367213342097 -0.143236881317731 0.41739920254745 -0.169675123654866 -0.0552568673808994 0.0153641349078931 0.914937102063017 0.48568522001776 -0.515351637266422 0.0692531318575571 0.353940491321184 -0.234612205152461 -0.164586686811257 -0.507448485646158 -0.0163329355277993 0.130851056602116
"PL02S0601_3461" -0.825916410495081 -0.044448875850361 -1.42521934808393 1.32018441807196 -0.131583537374631 0.872427538106217 1.370967480047 0.591822578314434 2.06154899986828 0.532128190099702 -0.0348333172132757 0.299614042562445 -2.6317859159741 -1.17756615339594 0.777580862111671 -0.023032115208079 -1.35035007834018 -1.20206509911281 0.825351726513547 0.151882778679518 -0.390510093135136 0.24768626871888 -0.260641186430622 -1.03724879148793 -1.38536049259655 0.0981298411530411 0.238872540200786 0.796612861736113 0.531617865576666 -0.262126399503481 0.312286715001218 -0.0685585555803675 0.1780539884433 -0.149855313353211
"PL02S0901_0945" -0.341982961305579 -0.193014149806746 1.2807494729012 1.5966331738588 1.63467048267444 -0.943775091882911 -1.20022634995985 0.12141693302714 0.621141912996209 -0.739258741235356 0.104359221941856 -0.436074839599953 0.59647634449917 -0.723749916635529 1.12482803646626 -0.312035262103401 -1.01277405881169 -1.48036320585142 -0.394328854647691 2.10693462532915 -2.60916399795633 0.267812578916203 0.764810948756429 -0.519684453220964 0.967601008829701 1.85991192753362 -3.75149029205977 -0.771152867791804 -3.9945512303308 -4.28249741393347 -0.584273709040519 -0.279132145144167 -1.49343207101762 -2.09414081912283
"PL02S0901_0948" -0.34352754917469 -0.195169265690978 1.3324478882045 1.52710426963577 1.2098694926611 0.234862370724127 -2.24575417192733 0.356989445699304 1.08908095313949 -1.43472402310721 0.0728894081499464 -1.17911329652357 0.119373958886737 -1.97565608446402 -1.83979329642828 0.354555655853226 -0.921376710174595 0.843217869963725 0.0867653339210874 0.170524828100342 0.208792041759427 0.347356774526329 -0.859443353660927 -0.140503295838015 0.87725966144703 -0.235691726196212 0.697965215238813 0.201140413859646 0.775255857536934 0.331993814035133 0.228585608704916 -0.319591631259159 0.476730687827102 -0.557810433733618
"PL02S0901_0957" -0.336874470345377 -0.187469445049398 1.22923309892344 1.57448089016454 1.75843628647075 -1.49606242696708 -0.560201323481143 -0.014464751690081 0.448354550475847 -0.744420141542922 0.081892182682251 -0.50119959102077 0.364739063031564 -0.608679632051165 2.26304647622503 -0.604649340599219 0.420967911439462 -2.03125267679938 -0.898871447627406 1.1979008931998 -1.03844529510188 -0.461603088025014 1.15832362544436 0.834666519567395 0.497953052930066 -1.84691980680046 0.41273463013786 -0.31976722066321 0.0805900696805606 0.330243339315875 2.14464905763699 0.0830670026755949 0.813734391442356 2.12726526803853
"PL02S0901_0989" -0.336880316556219 -0.187454614986023 1.22903103507133 1.57450186116544 1.75958310660623 -1.50130106180191 -0.552919945800343 -0.0167291819185901 0.443417882281831 -0.738833328843704 0.0815513760032358 -0.496553044409549 0.362208563575802 -0.601918662065447 2.25763095424553 -0.603672931329431 0.421544529300972 -2.0281065930472 -0.89800897084325 1.19762785834247 -1.03804973332894 -0.459328880308568 1.15491469152553 0.834348332022247 0.499536291695301 -1.84334086938672 0.410654535523498 -0.318131951601556 0.0794850684414374 0.323429221657373 2.14656764389088 0.0817172622436442 0.81223534212911 2.13183047189722
"PL02S0901_0994" -0.333950232070124 -0.183948985900293 1.19862145757566 1.55240838644176 1.80465140176364 -1.76793851747038 -0.165245743264177 -0.10907784837736 0.243927218327353 -0.532580371234199 0.053498861653362 -0.347985441760027 0.120050585428164 -0.372252812727772 1.3638667578483 -0.385985539274646 0.634380974585766 -0.771796558750103 -0.249034037408148 -0.375499424530672 0.332183531810707 -0.479448293205729 0.654717692259808 0.799751667361889 -0.722809304275313 -1.16178063155674 0.992095351753059 0.392866125224356 2.19396673424434 1.28382909753021 -2.72715314270564 0.347062761211724 0.148925912314133 -4.38500128159319
